feature_id,phylum,kingdom,annotation_molecular_species,annotation_class_verbatim,annotation_class_normalised,annotation_superclass,annotation_source_pre_release,annotation_tier_pre_release,annotation_level_pre_release,annotation_tier,annotation_source,annotation_level,family_propagation_applied,rt_uncertain_any,archlips_rt_excluded,release_exclusion_reason,discovery_method,partition,has_usable_ms2,has_sirius_formula,sirius_formula_provenance,sirius_molecular_formula,sirius_adduct,sirius_score_normalized,has_canopus_class,canopus_provenance,NPC#pathway,NPC#superclass,NPC#class,ClassyFire#most specific class,has_csi_fingerid_structure,has_denovo_structure,has_dreams_result,dreams_provenance,DreaMS_similarity,ref_msv_id,ref_msv_species_resolved,ref_name,ref_smiles,in_strict_ms2lda_model,external_evidence_depth,annotation_release_status
A15_202720,Mollusca,Animalia,LPE(22:2),LPE,LPE,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C29H53NO5,[M + K]+,0.66,True,exact_retained_cache,Fatty acids,Linear polyketides,Open-chain polyketides,Fatty Acyls,True,True,False,none,,,,,,True,csi_fingerid_structure_candidate,eligible
A15_202755,Streptophyta,Viridiplantae,TG(16:2_16:1_20:4)+O:(s),TG,TG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7567378,MSV000087800,Homo sapiens (NCBITaxon:9606),20190407_PCC_28_23_U3,,True,dreams_neighbour_only,eligible
A15_202758,Streptophyta,Viridiplantae,TG(18:2_18:2_18:3)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7150679,MSV000086876,,EP-ESIpos-S055,,True,dreams_neighbour_only,eligible
A15_202771,Actinomycetota,Bacteria,MePC(36:2),MePC,MePC,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_202821,Streptophyta,Viridiplantae,TG(49:16_18:3),TG,TG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.71630293,MSV000081045,Homo sapiens,OMICS_MCL002_icMERS_0HRS_A_LIPID_165_POS_05Apr16_Legolas_Mclass,,True,dreams_neighbour_only,eligible
A15_202877,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.747161,MSV000086014,Ceratotherium simum simum (NCBITaxon:73337),W144_RG12_01_55412,,True,dreams_neighbour_only,unidentified
A15_202935,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_202960,Streptophyta,Viridiplantae,Cer(d18:2_22:2),Cer,Cer,Sphingolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C38H75NO3,[M + Na]+,0.994,True,fresh_new_or_changed,Fatty acids,Fatty amides,N-acyl amines,N-acyl amines,True,True,True,fresh_new_or_changed,0.83217764,MSV000082049,Mus musculus,17_39,,True,csi_fingerid_structure_candidate,eligible
A15_202981,Basidiomycota,Fungi,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_203055,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.67691785,MSV000083756,Homo sapiens,SPE-blanc_RF1_2,,True,dreams_neighbour_only,unidentified
A15_203062,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_203103,Chlorophyta,Viridiplantae,TG(36:9_20:5),TG,TG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.84360635,MSV000088164,environmental samples <Bacillariophyta> (NCBITaxon:33858),Mo21_103,,True,dreams_neighbour_only,eligible
A15_203129,Streptophyta,Viridiplantae,PI(23:4_16:0),PI,PI,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.6893119,MSV000087872,Viridiplantae (NCBITaxon:33090),Alpinia-officinarium-stem-nBuOH,,True,dreams_neighbour_only,eligible
A15_203147,Pseudomonadota,Bacteria,PE(19:1_19:1),PE,PE,Glycerophospholipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_203209,Actinomycetota,Bacteria,Hex1Cer(d18:2_23:1),Hex1Cer,HexCer,Sphingolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_203276,Streptophyta,Viridiplantae,TG(27:2_16:0)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C53H83NO3,[M + H]+,0.993,True,fresh_new_or_changed,Terpenoids,Meroterpenoids,Prenyl quinone meroterpenoids,Diterpenoids,True,True,True,fresh_new_or_changed,0.87217593,MSV000086729,Homo sapiens (NCBITaxon:9606),Polar_Fusion_POS_SAT_ob_1,,True,csi_fingerid_structure_candidate,eligible
A15_203300,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.87237346,MSV000081981,Homo sapiens,000021811_RE1_01_3886,,True,dreams_neighbour_only,unidentified
A15_203309,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.712779,MSV000079788,Homo sapiens,06K10002AQUEOUS,,True,dreams_neighbour_only,unidentified
A15_203310,Nematoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C36H70O3,[M + H]+,1.0,True,fresh_new_or_changed,Fatty acids,Glycerolipids,Diacylglycerols,Diradylglycerols,True,True,True,fresh_new_or_changed,0.8305591,MSV000082432,Homo sapiens,4E3__%20V5%20_%20LowL%20_%20D1H24_%20W5_BE3_01_11704,,True,csi_fingerid_structure_candidate,unidentified
A15_203316,Nematoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7770147,MSV000084908,Homo sapiens,Serum_116B_GD4_01_50436,,True,dreams_neighbour_only,unidentified
A15_203321,Actinomycetota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_203349,Streptophyta,Viridiplantae,TG(36:6_16:0)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7731905,MSV000083462,Homo sapiens,11712.SUBJECT18.SKIN.292,,True,dreams_neighbour_only,eligible
A15_203414,Streptophyta,Viridiplantae,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7556869,MSV000082131,Staphylococcus aureus,%2BCOM3_LAC_CAMHB_Smp04_T2o5_MS2_RB5_01_9351,,True,dreams_neighbour_only,eligible
A15_203445,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7704262,MSV000087800,Homo sapiens (NCBITaxon:9606),200306_CellLine_047_Hep_U2,,True,dreams_neighbour_only,unidentified
A15_20346,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_203497,Actinomycetota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_203504,Streptophyta,Viridiplantae,PI(24:7_16:0),PI,PI,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.81820357,MSV000089313,Homo sapiens (NCBITaxon:9606),14HM431,,True,dreams_neighbour_only,eligible
A15_203505,Discosea,Protists,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_203553,Nematoda,Animalia,PC(P-26:8_18:2),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_203584,Streptophyta,Viridiplantae,TG(34:2_18:3)+OO:(s),TG,TG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.76619846,MSV000086926,environmental samples <Bacillariophyta> (NCBITaxon:33858),20200214_DOM_IB_SZ_2,,True,dreams_neighbour_only,eligible
A15_20360,Streptophyta,Viridiplantae,,PC/SM,PC/SM,Glycerophospholipids|Sphingolipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C26H52N2O6S,[M + H]+,1.0,True,fresh_new_or_changed,Fatty acids,Spingolipids,Leukotrienes,Alpha amino acids and derivatives,True,True,True,fresh_new_or_changed,0.73127687,MSV000089540,Homo sapiens (NCBITaxon:9606),B8_NPS,,True,csi_fingerid_structure_candidate,eligible
A15_203642,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.8483434,,,,O=C(OCC1OC(Oc2ccc(O)cc2COC(=O)C2(O)C(O)CCC(O)C2O)C(O)C(O)C1O)c1ccccc1,True,dreams_neighbour_only,unidentified
A15_203658,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_203692,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_203729,Streptophyta,Viridiplantae,DG(O-15:1_24:1),DG,DG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C42H83NO4,[M + H]+,1.0,True,fresh_new_or_changed,Fatty acids,Spingolipids,Ceramides,Long-chain ceramides,True,True,True,fresh_new_or_changed,0.8499556,MSV000078556,Homo sapiens,1m__BE3_01_956,,True,csi_fingerid_structure_candidate,eligible
A15_203790,Nematoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7497961,MSV000082705,Mus musculus,20170207_PP_CS00000004-6_P,,True,dreams_neighbour_only,unidentified
A15_203792,Bacillota,Bacteria,SM(d43:5),SM,SM,Sphingolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_203793,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7247999,MSV000078797,Actinomyces,RLPA-2022B_RA9_01_20407,,True,dreams_neighbour_only,unidentified
A15_20380,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_20381,Methanobacteriota,Archaea,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_203844,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.79597986,MSV000080922,environmental samples <Bacillariophyta>,Cave_Bacteria_Plate2_BC1_01_19489,,True,dreams_neighbour_only,unidentified
A15_203846,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_203849,Streptophyta,Viridiplantae,DGDG(10:0_20:0),DGDG,DGDG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7309692,MSV000081981,Homo sapiens,000009968_RD5_01_6486,,True,dreams_neighbour_only,eligible
A15_203858,Chlorophyta,Viridiplantae,,,Glycerophospholipids,Glycerophospholipids,none,Unidentified,0,Bronze,Network_propagation,1,True,True,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.79572237,MSV000081981,Homo sapiens,000035396_RD2_01_4816,,True,dreams_neighbour_only,eligible
A15_203890,Actinomycetota,Bacteria,SM(d40:2),SM,SM,Sphingolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_20391,Nematoda,Animalia,,PG,PG,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C17H24N2O6S2,[M + H]+,0.603,True,fresh_new_or_changed,Amino acids and Peptides,Small peptides,Dipeptides,Alpha amino acids and derivatives,True,True,True,fresh_new_or_changed,0.64475465,MSV000088741,Homo sapiens (NCBITaxon:9606),QLTMS2_1,,True,csi_fingerid_structure_candidate,eligible
A15_203932,Mollusca,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,unidentified
A15_203935,Pseudomonadota,Bacteria,PC(37:1),PC,PC,Glycerophospholipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_203939,Nematoda,Animalia,,Terpenoid,Terpenoid,Prenol lipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,new_or_changed,True,True,fresh_new_or_changed,C37H76NO6P,[M + H]+,0.998,True,fresh_new_or_changed,Fatty acids,Spingolipids,Glycerophosphoethanolamines,Phosphosphingolipids,True,True,True,fresh_new_or_changed,0.83673,MSV000089101,cover crops,TOF_T3_fastDDA-JC-1058-39,,True,csi_fingerid_structure_candidate,eligible
A15_20398,Basidiomycota,Fungi,DG(P-25:6),DG,DG,Glycerolipids,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,retained_exact,True,False,none,,,,False,none,,,,,False,False,False,none,,,,,,True,ms2lda_model_only,eligible
A15_204052,Streptophyta,Viridiplantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C18H32O3,[M + H]+,1.0,True,fresh_new_or_changed,Fatty acids,Octadecanoids,Other Octadecanoids,Long-chain fatty acids,True,True,True,fresh_new_or_changed,0.87772995,MSV000083002,Alternaria,Vicky1-c1-268-F1A,,True,csi_fingerid_structure_candidate,unidentified
A15_204099,Streptophyta,Viridiplantae,TG(49:16_18:3),TG,TG,Glycerolipids,LipidSearch,Gold,4,Gold,LipidSearch,4,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7404193,MSV000084095,Homo sapiens,46273_P5_RA12_01_660,,True,dreams_neighbour_only,eligible
