feature_id,phylum,kingdom,annotation_molecular_species,annotation_class_verbatim,annotation_class_normalised,annotation_superclass,annotation_source_pre_release,annotation_tier_pre_release,annotation_level_pre_release,annotation_tier,annotation_source,annotation_level,family_propagation_applied,rt_uncertain_any,archlips_rt_excluded,release_exclusion_reason,discovery_method,partition,has_usable_ms2,has_sirius_formula,sirius_formula_provenance,sirius_molecular_formula,sirius_adduct,sirius_score_normalized,has_canopus_class,canopus_provenance,NPC#pathway,NPC#superclass,NPC#class,ClassyFire#most specific class,has_csi_fingerid_structure,has_denovo_structure,has_dreams_result,dreams_provenance,DreaMS_similarity,ref_msv_id,ref_msv_species_resolved,ref_name,ref_smiles,in_strict_ms2lda_model,external_evidence_depth,annotation_release_status
NEG_110262,Pseudomonadota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.801541,MSV000087685,818|Bacteroides thetaiotaomicron,PLT2_H10,,True,dreams_neighbour_only,unidentified
NEG_110286,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.79365045,MSV000078622,Homo sapiens,Plate7_V4_GA10_01_17018,,True,dreams_neighbour_only,unidentified
NEG_110313,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.7927945,MSV000082433,Homo sapiens,M-559,,True,dreams_neighbour_only,unidentified
NEG_110326,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.7942308,MSV000088021,environmental samples <delta subdivision> (NCBITaxon:34033),KB_2020_06,,True,dreams_neighbour_only,unidentified
NEG_110332,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.6932563,MSV000080183,Mus musculus,13-F-08,,False,dreams_neighbour_only,unidentified
NEG_11036,Heterolobosea,Protozoa,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,retained_exact,True,True,gapfill_2026_08_12,C19H45N5O5,[M - H]-,1.0,False,none,,,,,False,False,True,exact_retained_cache,0.7019737,MSV000083353,Homo sapiens,C18_F1-1_F2-1_NIST-2_To-1_GA7_01_19525,,True,sirius_formula_only,eligible
NEG_110372,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.76917267,MSV000088137,,2124,,True,dreams_neighbour_only,unidentified
NEG_110390,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.75300163,MSV000083535,Homo sapiens,OMICS_MHAE003_MOCK_24HRS_4_Lipid_029_POS_7July17_Polaroid_HSST-T3-A923,,True,dreams_neighbour_only,unidentified
NEG_110391,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.76013887,MSV000082963,Citrus sinensis,Plate1_261_RF9_01_15923,,True,dreams_neighbour_only,unidentified
NEG_110442,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.79342365,MSV000080187,Homo sapiens,2033_P3_RC2_01_321,,True,dreams_neighbour_only,unidentified
NEG_11045,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C26H49NO3,[M - H]-,1.0,True,exact_retained_cache,Fatty acids,Spingolipids,Sphingoid bases,Unsaturated fatty acids,True,True,True,exact_retained_cache,0.6905889,MSV000083073,Rattus norvegicus,000094475,,True,csi_fingerid_structure_candidate,unidentified
NEG_110451,Mollusca,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.79048467,MSV000089540,Homo sapiens (NCBITaxon:9606),F10_NPS,,True,dreams_neighbour_only,unidentified
NEG_110465,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7212425,MSV000082616,Mice,GIMap_P2_LI_Aq-Org_Mixed_H2,,True,dreams_neighbour_only,unidentified
NEG_110505,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7327204,MSV000084060,Thapsia garganica,KM0026,,True,dreams_neighbour_only,unidentified
NEG_110507,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7363646,MSV000088761,Mus musculus (NCBITaxon:10090),Baat224D,,True,dreams_neighbour_only,unidentified
NEG_110510,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.7616339,MSV000080337,Homo sapiens,NA252_ASM_BF2_01_30753,,True,dreams_neighbour_only,unidentified
NEG_110525,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.74980426,MSV000088371,Homo sapiens (NCBITaxon:9606),FEP1007_3,,True,dreams_neighbour_only,unidentified
NEG_110557,Nematoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.70535105,MSV000082616,Mice,GIMap_P2_LI_Aq-Org_Mixed_H2,,True,dreams_neighbour_only,unidentified
NEG_110566,Pseudomonadota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7557274,MSV000088003,Homo sapiens (NCBITaxon:9606),2005014-SWATH-POS-NASH-NASH-110,,True,dreams_neighbour_only,unidentified
NEG_110595,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.7737732,MSV000087800,Homo sapiens (NCBITaxon:9606),200306_CellLine_053_Hep_A3,,True,dreams_neighbour_only,unidentified
NEG_110682,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.69279647,MSV000084322,Homo sapiens,Plate5_45069_Skin_GG11_01_26663,,True,dreams_neighbour_only,unidentified
NEG_110687,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.79213125,MSV000084060,Thapsia garganica,KM0025,,True,dreams_neighbour_only,unidentified
NEG_110697,Mollusca,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.749871,MSV000087800,Homo sapiens (NCBITaxon:9606),20190407_PCC_03_10_U2,,True,dreams_neighbour_only,unidentified
NEG_110706,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.7514867,MSV000080299,Zea mays,Bsub_P3_F04,,True,dreams_neighbour_only,unidentified
NEG_110748,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.75245076,MSV000084741,environmental samples <Bacillariophyta>,20190801_DOM_1,,True,dreams_neighbour_only,unidentified
NEG_110767,Pseudomonadota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.81911033,MSV000080629,C57BL/6N MIce (black 6 mice),Plate1_Std_Mix_0,,True,dreams_neighbour_only,unidentified
NEG_110781,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.8069632,MSV000088770,desmonostoc muscorum LEGE 12446,SF-II-002-E17175_C,,True,dreams_neighbour_only,unidentified
NEG_110786,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.86114126,MSV000086270,Homo sapiens (NCBITaxon:9606),ADNI_Go2_P03_H11,,True,dreams_neighbour_only,unidentified
NEG_1108,Heterolobosea,Protozoa,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C11H23O7,[M - H]-,0.998,True,exact_retained_cache,Terpenoids,Saccharides,Monosaccharides,Lipids and lipid-like molecules,False,False,True,exact_retained_cache,0.73733115,MSV000085480,environmental samples <Bacillariophyta> (NCBITaxon:33858),ETNP18_Profiles_182,,True,sirius_formula_plus_canopus_class,eligible
NEG_110805,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.7832988,MSV000083302,Mus musculus,S159_RE8_01_40410,,True,dreams_neighbour_only,unidentified
NEG_110824,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.8109911,MSV000080183,Mus musculus,46-F-01,,True,dreams_neighbour_only,unidentified
NEG_110844,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.8098677,MSV000087148,Nelumbo nucifera (NCBITaxon:4432),GNPS%20-%20AH-30,,True,dreams_neighbour_only,unidentified
NEG_110845,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7648141,MSV000081508,Homo sapiens,m02-a02-02A_BA2_01_1231,,True,dreams_neighbour_only,unidentified
NEG_110854,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.79240006,MSV000087675,Air samples (PM2.5),54_3_pos_DIA,,True,dreams_neighbour_only,unidentified
NEG_110865,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.8071763,MSV000087692,Marine dissolved organic matter and algal extracts,DOM_Interlab-LCMS_Lab19_A5M_Pos_MS2_rep2,,True,dreams_neighbour_only,unidentified
NEG_110866,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7756451,MSV000081343,Mus musculus,EZ484,,True,dreams_neighbour_only,unidentified
NEG_110879,Pseudomonadota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.73555094,MSV000087692,Marine dissolved organic matter and algal extracts,DOM_Interlab-LCMS_Lab19_A5M_Pos_MS2_rep2,,True,dreams_neighbour_only,unidentified
NEG_110882,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.81716806,MSV000087800,Homo sapiens (NCBITaxon:9606),20190828_003_U15_2,,True,dreams_neighbour_only,unidentified
NEG_110906,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.6989482,MSV000082962,Citrus sinensis,11-20-4_13_RF11_01_30783,,True,dreams_neighbour_only,unidentified
NEG_11091,Arthropoda,Animalia,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,True,exact_retained_cache,C22H36N2O6,[M - H]-,1.0,True,exact_retained_cache,Fatty acids,Cyclic polyketides,3-Spirotetramic acids,Alpha amino acid esters,True,True,True,exact_retained_cache,0.6763813,MSV000086676,,iterativeincluision_C2-list4,,True,csi_fingerid_structure_candidate,unidentified
NEG_110923,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.787733,MSV000088324,Homo sapiens (NCBITaxon:9606),Pos_NC104,,True,dreams_neighbour_only,unidentified
NEG_110930,Pseudomonadota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.72421855,MSV000083065,Homo sapiens,TW-DF-002_RA6_01_35852,,True,dreams_neighbour_only,unidentified
NEG_110944,Pseudomonadota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7948552,MSV000085129,"Drosophila <fruit fly, genus>",02476_Pl_5,,True,dreams_neighbour_only,unidentified
NEG_110976,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7928272,MSV000078568,Cyanobacteria,A1836_020C1_GC1_01_14460,,False,dreams_neighbour_only,unidentified
NEG_110977,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.75503075,MSV000081351,Homo sapiens,38770,,True,dreams_neighbour_only,unidentified
NEG_110989,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.75006264,MSV000086221,Aspergillaceae sp. (NCBITaxon:1914746),20180126_vjw839_Metabolomics_XBridge1_SE-23,,True,dreams_neighbour_only,unidentified
NEG_111009,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7923745,MSV000080558,Mus musculus,SS284_RA5_01_7638,,True,dreams_neighbour_only,unidentified
NEG_111047,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7576728,MSV000084723,Streptomyces,CST_20151012_SID8358_1-A%2C3_01_4713,,True,dreams_neighbour_only,unidentified
NEG_111060,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.70757085,MSV000081894,Homo sapiens,OMICS_MMVE003_MOCK_12HRS_5_Lipid_017_POS_14Nov16_Precious_HSS-T3_A924,,True,dreams_neighbour_only,unidentified
NEG_111070,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.7641788,MSV000080397,Homo sapiens,243_NT3_GC9_01_32412,,True,dreams_neighbour_only,unidentified
NEG_111075,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7098744,MSV000089814,Burkholderia thailandensis E264 (NCBITaxon:271848),103_7_Vsp_LYO_35_P1-B-3_01_12055,,True,dreams_neighbour_only,unidentified
NEG_111076,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7451219,MSV000079773,Homo sapiens,C09_Swab_2012_016_16_C,,True,dreams_neighbour_only,unidentified
NEG_111102,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.70733005,MSV000082969,Acinonyx jubatus,G84999_RF4_01_36528,,True,dreams_neighbour_only,unidentified
NEG_111137,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.86391723,MSV000082731,Mus musculus,20151020_S00019933_P,,True,dreams_neighbour_only,unidentified
NEG_111138,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.72649527,MSV000081893,Homo sapiens,OMICS_MFB003_MOCK_0HRS_D_LIPID_058_POS_14April17_Polaroid_HSST-T3-A923,,True,dreams_neighbour_only,unidentified
NEG_111176,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.79420835,MSV000088137,,2245,,True,dreams_neighbour_only,unidentified
NEG_111179,Bacillota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.80566174,MSV000087800,Homo sapiens (NCBITaxon:9606),20190828_024_B60_1,,True,dreams_neighbour_only,unidentified
NEG_111184,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.8352485,MSV000088040,Mus musculus (NCBITaxon:10090),Peptostreptococcus_magnus_AO29_SI-2,,True,dreams_neighbour_only,unidentified
NEG_111190,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.8227286,MSV000082094,Homo sapiens,DG005908_UC_1_2,,True,dreams_neighbour_only,unidentified
NEG_111214,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.82553214,MSV000078708,,p2-D05_GD5_01_18017,,True,dreams_neighbour_only,unidentified
NEG_111255,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.8071564,MSV000087800,Homo sapiens (NCBITaxon:9606),20181005_52_PCCA_A1,,True,dreams_neighbour_only,unidentified
NEG_111282,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,retained_exact,True,False,none,,,,False,none,,,,,False,False,True,exact_retained_cache,0.77980894,MSV000086621,"Marine sponges, algae and tunicates",CMB-B001-G2-MSMS,,True,dreams_neighbour_only,unidentified
NEG_111300,Streptophyta,Plantae,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.738124,MSV000087800,Homo sapiens (NCBITaxon:9606),20181005_61_PCCA_P2_2,,True,dreams_neighbour_only,unidentified
NEG_111343,Heterolobosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7668305,MSV000082972,Mus musculus,A23_120_05,,True,dreams_neighbour_only,unidentified
NEG_111368,Evosea,Protozoa,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,composite,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.7351721,MSV000081486,Homo sapiens,FB00252327_RE7_01_15039,,True,dreams_neighbour_only,unidentified
NEG_11137,Ascomycota,Fungi,,Glycerophospholipid,Glycerophospholipid,Glycerophospholipids,MS2_diagnostic,Bronze,2,Bronze,MS2_diagnostic,2,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C21H45O6P,[M - H]-,1.0,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphates,1-acylglycerol-3-phosphates,True,True,True,fresh_new_or_changed,0.6996902,MSV000082131,Staphylococcus aureus,%2BCOM4_LAC_RPMI_Smp02_T3o0_MS2_GA6_01_8777,,True,csi_fingerid_structure_candidate,eligible
NEG_11138,Ascomycota,Fungi,FA(28:8)+O:(s),FA,FA,Fatty acyls,LipidSearch,Bronze,3,Bronze,LipidSearch,3,False,False,False,,indval_consensus,new_or_changed,True,True,fresh_new_or_changed,C21H45O6P,[M - H]-,0.979,True,fresh_new_or_changed,Fatty acids,Glycerophospholipids,Glycerophosphates,"1-(1Z-alkenyl),2-acyl-glycerophosphates",True,True,True,fresh_new_or_changed,0.70386857,MSV000089101,cover crops,TOF_T3_fastDDA-JC-1058-14,,True,csi_fingerid_structure_candidate,eligible
NEG_111395,Pseudomonadota,Bacteria,,,,,none,Unidentified,0,Unidentified,none,0,False,False,False,,indval_consensus,new_or_changed,True,False,none,,,,False,none,,,,,False,False,True,fresh_new_or_changed,0.791085,MSV000085480,environmental samples <Bacillariophyta> (NCBITaxon:33858),ETNP18_Experiments_113,,True,dreams_neighbour_only,unidentified
