formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C36H73NO	[M + H]+	C36H74NO+		0.999	6.252	6.252	0.000	2	0.084	4.464	4.464	-0.187		536.576	1238	20.636	875376012494856817	875355536635854220	875355536631659915	A15_216273	
1	C36H73NO	[M + H]+	C36H74NO+		0.999	6.252	6.252	0.000	2	0.084	4.464	4.464	-0.187		536.576	1238	20.636	875375992064401546	875367001611410617	875367001611410616	A15_216273	
1	C55H96N2O3	[M + H]+	C55H97N2O3+		0.950	165.248	165.248	0.000	36	0.479	0.361	1.810	5.059		833.754	1239	20.655	875376000289431937	875355536753294760	875355536753294759	A15_217526	
1	C55H96N2O3	[M + H]+	C55H97N2O3+		0.950	165.248	165.248	0.000	36	0.479	0.361	1.810	5.059		833.754	1239	20.655	875375996501975362	875367001741434069	875367001741434068	A15_217526	
1	C50H85NO	[M + H]+	C50H86NO+		0.596	87.897	87.897	0.000	32	0.772	3.957	3.957	0.916		716.671	1241	20.689	875376000411066763	875355536602299780	875355536598105475	A15_216214	
1	C50H85NO	[M + H]+	C50H86NO+		0.596	87.897	87.897	0.000	32	0.772	3.957	3.957	0.916		716.671	1241	20.689	875376005532312021	875367001573661873	875367001573661872	A15_216214	
1	C36H73NO	[M + H]+	C36H74NO+		1.000	13.757	13.757	0.000	3	0.183	5.016	5.016	-0.267		536.576	1242	20.693	875376013111419509	875355536719740320	875355536719740319	A15_217469	
1	C36H73NO	[M + H]+	C36H74NO+		1.000	13.757	13.757	0.000	3	0.183	5.016	5.016	-0.267		536.576	1242	20.693	875375992232173710	875367001703685325	875367001703685324	A15_217469	
1	C50H98O8	[M + H]+	C50H99O8+		0.999	17.941	17.941	0.000	7	0.532	-0.093	1.958	6.457		827.739	1242	20.700	875375997009486162	875355536770071980	875355536770071979	A15_217574	
1	C50H98O8	[M + H]+	C50H99O8+		0.999	17.941	17.941	0.000	7	0.532	-0.093	1.958	6.457		827.739	1242	20.700	875375992722907281	875367001758211289	875367001758211288	A15_217574	
1	C48H90O6	[M + H]+	C48H91O6+		0.970	29.438	29.438	0.000	7	0.613	2.172	3.254	-8.136		763.675	1243	20.711	875375997881901430	875355536820403640	875355536820403639	A15_218423	
1	C48H90O6	[M + H]+	C48H91O6+		0.970	29.438	29.438	0.000	7	0.613	2.172	3.254	-8.136		763.675	1243	20.711	875376013727982200	875367001812737253	875367001812737252	A15_218423	
1	C36H73NO	[M + H]+	C36H74NO+		0.998	5.614	5.614	0.000	5	0.276	9.810	9.810	-0.254		536.576	1245	20.756	875375992978759833	875355536891706824	875355536891706823	A15_218661	
1	C36H73NO	[M + H]+	C36H74NO+		0.998	5.614	5.614	0.000	5	0.276	9.810	9.810	-0.254		536.576	1245	20.756	875375993142337692	875367001888234741	875367001888234740	A15_218661	
1	C50H85NO	[M + H]+	C50H86NO+		0.481	69.296	69.296	0.000	24	0.750	2.713	3.098	1.075		716.671	1248	20.808	875375995575034149	875355536786849200	875355536786849199	A15_218269	
1	C50H85NO	[M + H]+	C50H86NO+		0.481	69.296	69.296	0.000	24	0.750	2.713	3.098	1.075		716.671	1248	20.808	875375997630243162	875367001774988509	875367001774988508	A15_218269	
1	C41H81NO6	[M + H]+	C41H82NO6+		1.000	42.332	42.332	0.000	8	0.557	0.404	4.021	-0.125		684.614	1253	20.877	875375997848346986	875355536925261264	875355536925261263	A15_218782	
1	C41H81NO6	[M + H]+	C41H82NO6+		1.000	42.332	42.332	0.000	8	0.557	0.404	4.021	-0.125		684.614	1253	20.877	875376000411066779	875367001976315133	875367001972120828	A15_218782	
1	C60H86O2	[M + H]+	C60H87O2+		0.263	4.500	4.500	0.000	0	0.000			-6.753		839.664	1253	20.891	875376016127124177	875355536736517540	875355536736517539	A15_217512	
1	C60H86O2	[M + H]+	C60H87O2+		0.263	4.500	4.500	0.000	0	0.000			-6.753		839.664	1253	20.891	875376016420725491	875367001720462545	875367001720462544	A15_217512	
1	C38H77NO3	[M + H]+	C38H78NO3+		1.000	98.444	98.444	0.000	33	0.767	3.030	3.845	0.626		596.598	1254	20.898	875376059940824124	875355537013341668	875355537013341667	A15_219140	
1	C38H77NO3	[M + H]+	C38H78NO3+		1.000	98.444	98.444	0.000	33	0.767	3.030	3.845	0.626		596.598	1254	20.898	875376046716183498	875367002076978449	875367002076978448	A15_219140	
1	C51H92O7	[M + Na]+	C51H92NaO7+		0.998	117.030	117.030	0.000	31	0.585	0.077	1.952	-9.211		839.666	1257	20.954	875376262500542271	875355537080450548	875355537080450547	A15_219374	
1	C51H92O7	[M + Na]+	C51H92NaO7+		0.998	117.030	117.030	0.000	31	0.585	0.077	1.952	-9.211		839.666	1257	20.954	875376246578964063	875367002148281633	875367002148281632	A15_219374	
1	C55H93NO2	[M + H]+	C55H94NO2+		0.720	80.840	80.840	0.000	20	0.583	2.563	2.563	-3.529		800.725	1259	20.992	875376001421894065	875355536853958080	875355536853958079	A15_218461	
1	C55H93NO2	[M + H]+	C55H94NO2+		0.720	80.840	80.840	0.000	20	0.583	2.563	2.563	-3.529		800.725	1259	20.992	875376001384145320	875367001850485997	875367001850485996	A15_218461	
1	C34H62N8O4	[M + H]+	C34H63N8O4+		1.000	92.348	92.348	0.000	16	0.502	3.127	4.693	9.466		647.503	1261	21.021	875376262697674622	875355537063673328	875355537063673327	A15_219343	
1	C34H62N8O4	[M + H]+	C34H63N8O4+		1.000	92.348	92.348	0.000	16	0.502	3.127	4.693	9.466		647.503	1261	21.021	875376263033218944	875367002131504413	875367002131504412	A15_219343	
1	C45H88O8	[M + H]+	C45H89O8+		0.991	7.377	7.377	0.000	1	0.013	1.839	1.839	-8.919		757.648	1263	21.053	875376001694523835	875355536837180860	875355536837180859	A15_218459	
1	C45H88O8	[M + H]+	C45H89O8+		0.991	7.377	7.377	0.000	1	0.013	1.839	1.839	-8.919		757.648	1263	21.053	875376001958764990	875367001833708777	875367001833708776	A15_218459	
1	C50H93N3O4	[M + H]+	C50H94N3O4+		0.523	191.623	191.623	0.000	42	0.884	0.513	1.909	1.580		800.725	1264	21.068	875376013841228427	875355537030118888	875355537030118887	A15_219312	
1	C50H93N3O4	[M + H]+	C50H94N3O4+		0.523	191.623	191.623	0.000	42	0.884	0.513	1.909	1.580		800.725	1264	21.068	875376007759487513	875367002093755669	875367002093755668	A15_219312	
1	C42H84N4O7	[M + H]+	C42H85N4O7+		1.000	12.269	12.269	0.000	6	0.704	6.326	6.326	9.467		757.648	1264	21.074	875376061589185605	875355536958815704	875355536958815703	A15_219019	
1	C42H84N4O7	[M + H]+	C42H85N4O7+		1.000	12.269	12.269	0.000	6	0.704	6.326	6.326	9.467		757.648	1264	21.074	875376003665846721	875367002018258181	875367002018258180	A15_219019	
1	C41H81NO6	[M + H]+	C41H82NO6+		0.999	36.647	36.647	0.000	6	0.575	-3.233	5.212	-0.274		684.613	1265	21.075	875376004651508169	875355537185308172	875355537185308171	A15_219897	
1	C41H81NO6	[M + H]+	C41H82NO6+		0.999	36.647	36.647	0.000	6	0.575	-3.233	5.212	-0.274		684.613	1265	21.075	875376015321817785	875367002261527865	875367002261527864	A15_219897	
1	C14H21Br5O3	[M + K]+	C14H21Br5KO3+		0.850	53.870	53.870	0.000	9	0.393	2.180	4.523	4.826		670.707	1265	21.088	875376026260562747	875355550657415412	875355550657415411	A15_OE21-4-POS_227397	
1	C14H21Br5O3	[M + K]+	C14H21Br5KO3+		0.850	53.870	53.870	0.000	9	0.393	2.180	4.523	4.826		670.707	1265	21.088	875376011395949114	875367015486171169	875367015486171168	A15_OE21-4-POS_227397	
1	C44H89NO5	[M + H]+	C44H90NO5+		0.994	9.634	9.634	0.000	4	0.241	3.680	4.174	-1.130		712.681	1266	21.102	875376018790507281	875355536803626420	875355536803626419	A15_218370	
1	C44H89NO5	[M + H]+	C44H90NO5+		0.994	9.634	9.634	0.000	4	0.241	3.680	4.174	-1.130		712.681	1266	21.102	875376022884148006	875367001795960033	875367001795960032	A15_218370	
1	C47H84O8	[M + K]+	C47H84KO8+		0.997	93.441	93.441	0.000	22	0.616	1.000	2.045	-4.285		815.576	1267	21.113	875376194523456820	875355537151753732	875355537151753731	A15_219759	
1	C47H84O8	[M + K]+	C47H84KO8+		0.997	93.441	93.441	0.000	22	0.616	1.000	2.045	-4.285		815.576	1267	21.113	875376232951670214	875367002223779121	875367002223779120	A15_219759	
1	C42H84N4O7	[M + H]+	C42H85N4O7+		0.817	9.260	9.260	0.000	5	0.803	9.395	9.395	9.340		757.648	1267	21.113	875376015556698821	875355537202085392	875355537202085391	A15_219917	
1	C42H84N4O7	[M + H]+	C42H85N4O7+		0.817	9.260	9.260	0.000	5	0.803	9.395	9.395	9.340		757.648	1267	21.113	875376028416435032	875367002282499389	875367002278305084	A15_219917	
1	C41H85NO7Si	[M + H]+	C41H86NO7Si+		0.862	72.798	72.798	0.000	24	0.698	3.326	3.663	0.478		732.617	1269	21.146	875376059873715212	875355537097227768	875355537097227767	A15_219474	
1	C41H85NO7Si	[M + H]+	C41H86NO7Si+		0.862	72.798	72.798	0.000	24	0.698	3.326	3.663	0.478		732.617	1269	21.146	875376037287388057	875367002169253157	875367002169253156	A15_219474	
1	C44H89NO5	[M + H]+	C44H90NO5+		1.000	120.201	120.201	0.000	24	0.603	2.918	4.308	-1.357		712.680	1269	21.156	875376062818116685	875355537118199292	875355537118199291	A15_219513	
1	C44H89NO5	[M + H]+	C44H90NO5+		1.000	120.201	120.201	0.000	24	0.603	2.918	4.308	-1.357		712.680	1269	21.156	875376066467161173	875367002186030377	875367002186030376	A15_219513	
1	C38H77N5O6	[M + Na]+	C38H77N5NaO6+		0.957	11.657	11.657	0.000	3	0.581	-6.477	6.477	4.497		722.580	1270	21.159	875376016223593199	875355536908484044	875355536908484043	A15_218722	
1	C38H77N5O6	[M + Na]+	C38H77N5NaO6+		0.957	11.657	11.657	0.000	3	0.581	-6.477	6.477	4.497		722.580	1270	21.159	875376028739396451	875367001951149305	875367001946955000	A15_218722	
1	C40H81N3O8	[M + H]+	C40H82N3O8+		1.000	101.961	101.961	0.000	33	0.519	3.987	4.982	9.750		732.617	1270	21.165	875376263498786691	875355537168530952	875355537168530951	A15_219876	
1	C40H81N3O8	[M + H]+	C40H82N3O8+		1.000	101.961	101.961	0.000	33	0.519	3.987	4.982	9.750		732.617	1270	21.165	875376029309821799	875367002244750645	875367002244750644	A15_219876	
1	C41H85NO7Si	[M + H]+	C41H86NO7Si+		0.756	34.468	34.468	0.000	19	0.707	2.533	2.986	-0.225		732.617	1272	21.208	875376033848058729	875355537319525932	875355537319525931	A15_220792	
1	C41H85NO7Si	[M + H]+	C41H86NO7Si+		0.756	34.468	34.468	0.000	19	0.707	2.533	2.986	-0.225		732.617	1272	21.208	875376051342500828	875367002412522841	875367002412522840	A15_220792	
1	C47H84O8	[M + K]+	C47H84KO8+		1.000	68.505	68.505	0.000	23	0.596	-0.957	1.428	-5.599		815.575	1274	21.241	875376237867394553	875355537269194272	875355537269194271	A15_220444	
1	C47H84O8	[M + K]+	C47H84KO8+		1.000	68.505	68.505	0.000	23	0.596	-0.957	1.428	-5.599		815.575	1274	21.241	875376232041506195	875367002357996877	875367002357996876	A15_220444	
1	C44H79N5O2	[M + Na]+	C44H79N5NaO2+		0.970	31.786	31.786	0.000	30	0.613	3.774	4.510	5.508		732.617	1275	21.242	875376281110669365	875355537353080372	875355537353080371	A15_221410	
1	C44H79N5O2	[M + Na]+	C44H79N5NaO2+		0.970	31.786	31.786	0.000	30	0.613	3.774	4.510	5.508		732.617	1275	21.242	875376211501999464	875367002446077281	875367002446077280	A15_221410	
1	C33H49N5O7	[M + H]+	C33H50N5O7+		0.606	20.480	20.480	0.000	13	0.306	11.693	11.693	5.676		628.374	1276	21.259	875376349607848596	875355536996564448	875355536996564447	A15_219129	
1	C33H49N5O7	[M + H]+	C33H50N5O7+		0.606	20.480	20.480	0.000	13	0.306	11.693	11.693	5.676		628.374	1276	21.259	875376171874215169	875367002056006925	875367002056006924	A15_219129	
1	C51H99N3O4	[M + H]+	C51H100N3O4+		0.942	14.017	14.017	0.000	3	0.667	-1.899	2.472	1.545		818.772	1277	21.275	875376047072699346	875355550674192632	875355550674192631	A15_OE21-4-POS_228368	
1	C51H99N3O4	[M + H]+	C51H100N3O4+		0.942	14.017	14.017	0.000	3	0.667	-1.899	2.472	1.545		818.772	1277	21.275	875376047483741143	875367015507142693	875367015507142692	A15_OE21-4-POS_228368	
1	C33H49N5O7	[M + H]+	C33H50N5O7+		0.977	40.617	40.617	0.000	21	0.422	6.231	6.455	5.682		628.374	1278	21.298	875376313046100297	875355537218862612	875355537218862611	A15_219943	
1	C33H49N5O7	[M + H]+	C33H50N5O7+		0.977	40.617	40.617	0.000	21	0.422	6.231	6.455	5.682		628.374	1278	21.298	875376130560320718	875367002299276609	875367002299276608	A15_219943	
1	C47H84O8	[M + K]+	C47H84KO8+		1.000	78.405	78.405	0.000	18	0.632	-2.123	2.899	-5.523		815.575	1278	21.303	875376364292107037	875355537369857592	875355537369857591	A15_221509	
1	C47H84O8	[M + K]+	C47H84KO8+		1.000	78.405	78.405	0.000	18	0.632	-2.123	2.899	-5.523		815.575	1278	21.303	875376255533803215	875367002467048805	875367002467048804	A15_221509	
1	C33H49N5O7	[M + H]+	C33H50N5O7+		0.933	35.550	35.550	0.000	17	0.331	4.841	5.208	5.649		628.374	1279	21.322	875376560946246254	875355537285971492	875355537285971491	A15_220511	
1	C33H49N5O7	[M + H]+	C33H50N5O7+		0.933	35.550	35.550	0.000	17	0.331	4.841	5.208	5.649		628.374	1279	21.322	875376596346172318	875367002374774097	875367002374774096	A15_220511	
1	C33H49N5O7	[M + H]+	C33H50N5O7+		0.828	13.918	13.918	0.000	6	0.230	5.653	5.653	5.487		628.374	1287	21.450	875376278396954616	875355537390829116	875355537386634811	A15_221833	
1	C33H49N5O7	[M + H]+	C33H50N5O7+		0.828	13.918	13.918	0.000	6	0.230	5.653	5.653	5.487		628.374	1287	21.450	875376368809372644	875367002483826025	875367002483826024	A15_221833	
1	C38H49N3O5	[M + H]+	C38H50N3O5+		0.376	5.715	5.715	0.000	2	0.093	0.563	0.563	-0.861		628.374	1289	21.483	875376242015561260	875355537474715216	875355537474715215	A15_222531	
1	C38H49N3O5	[M + H]+	C38H50N3O5+		0.376	5.715	5.715	0.000	2	0.093	0.563	0.563	-0.861		628.374	1289	21.483	875376251230447250	875367002576100733	875367002576100732	A15_222531	
1	C46H89NO3	[M + H]+	C46H90NO3+		0.866	2.259	2.259	0.000	1	0.381	13.303	13.303	-0.735		704.691	1291	21.519	875376364447296336	875355537252417052	875355537252417051	A15_220389	
1	C46H89NO3	[M + H]+	C46H90NO3+		0.866	2.259	2.259	0.000	1	0.381	13.303	13.303	-0.735		704.691	1291	21.519	875376325679344036	875367002337025353	875367002337025352	A15_220389	
1	C40H79N3O5	[M + H]+	C40H80N3O5+		0.904	23.124	23.124	0.000	12	0.355	3.946	3.946	7.139		682.614	1296	21.598	875376473528561418	875355537525046876	875355537525046875	A15_222734	
1	C40H79N3O5	[M + H]+	C40H80N3O5+		0.904	23.124	23.124	0.000	12	0.355	3.946	3.946	7.139		682.614	1296	21.598	875376365999188871	875367002630626697	875367002630626696	A15_222734	
1	C34H62O4	[M + H]+	C34H63O4+		0.999	55.278	55.278	0.000	15	0.735	8.465	8.465	-1.169		535.471	1296	21.601	875376475285974809	875355537407606336	875355537407606335	A15_221974	
1	C34H62O4	[M + H]+	C34H63O4+		0.999	55.278	55.278	0.000	15	0.735	8.465	8.465	-1.169		535.471	1296	21.601	875376562150011552	875367002504797549	875367002504797548	A15_221974	
1	C37H75B10NO3	[M + Na]+	C37H75B10NNaO3+		0.915	160.564	160.564	0.000	34	0.752	3.803	4.312	-3.142		704.691	1300	21.668	875376571700441894	875355537441160776	875355537441160775	A15_222452	
1	C37H75B10NO3	[M + Na]+	C37H75B10NNaO3+		0.915	160.564	160.564	0.000	34	0.752	3.803	4.312	-3.142		704.691	1300	21.668	875376258402707202	875367002538351989	875367002538351988	A15_222452	
1	C51H97N3O4	[M + H]+	C51H98N3O4+		1.000	63.983	63.983	0.000	36	0.901	-8.237	8.300	0.312		816.755	1301	21.681	875376253604423365	875355550724524292	875355550724524291	A15_OE26-1POS_107865	
1	C51H97N3O4	[M + H]+	C51H98N3O4+		1.000	63.983	63.983	0.000	36	0.901	-8.237	8.300	0.312		816.755	1301	21.681	875376280527661099	875367015561668657	875367015561668656	A15_OE26-1POS_107865	
1	C33H62O4	[M + H]+	C33H63O4+		0.998	97.776	97.776	0.000	23	0.769	4.242	4.242	-0.485		523.472	1308	21.797	875376560249991773	875355537508269656	875355537508269655	A15_222603	
1	C33H62O4	[M + H]+	C33H63O4+		0.998	97.776	97.776	0.000	23	0.769	4.242	4.242	-0.485		523.472	1308	21.797	875376258515953426	875367002613849477	875367002613849476	A15_222603	
1	C50H93N3O3	[M + H]+	C50H94N3O3+		0.698	101.665	101.665	0.000	38	0.871	2.526	3.051	5.140		784.733	1310	21.835	875376374081612850	875355537457937996	875355537457937995	A15_222455	
1	C50H93N3O3	[M + H]+	C50H94N3O3+		0.698	101.665	101.665	0.000	38	0.871	2.526	3.051	5.140		784.733	1310	21.835	875376265415583621	875367002559323513	875367002559323512	A15_222455	
1	C40H90N10	[M + K]+	C40H90KN10+		0.872	23.803	23.803	0.000	17	0.621	3.698	5.691	-3.595		749.695	1311	21.846	875376541119770931	875355537424383556	875355537424383555	A15_222382	
1	C40H90N10	[M + K]+	C40H90KN10+		0.872	23.803	23.803	0.000	17	0.621	3.698	5.691	-3.595		749.695	1311	21.846	875376546408788294	875367002521574769	875367002521574768	A15_222382	
1	C55H93NO	[M + H]+	C55H94NO+		0.349	107.311	107.311	0.000	18	0.665	2.107	2.488	-0.316		784.733	1313	21.881	875376261569406756	875355537558601316	875355537558601315	A15_223027	
1	C55H93NO	[M + H]+	C55H94NO+		0.349	107.311	107.311	0.000	18	0.665	2.107	2.488	-0.316		784.733	1313	21.881	875376565425762995	875367002668375441	875367002668375440	A15_223027	
1	C43H85NO6	[M + H]+	C43H86NO6+		0.981	25.745	25.745	0.000	4	0.379	-0.597	1.245	-1.058		712.644	1314	21.905	875376262626371441	875355537814453908	875355537814453907	A15_224168	
1	C43H85NO6	[M + H]+	C43H86NO6+		0.981	25.745	25.745	0.000	4	0.379	-0.597	1.245	-1.058		712.644	1314	21.905	875376547952292185	875367002886479297	875367002886479296	A15_224168	
1	C45H74O3	[M + Na]+	C45H74NaO3+		0.332	3.957	3.957	0.000	0	0.000	-5.518	5.518	-1.298		685.552	1315	21.917	875376266275415966	875355537491492436	875355537491492435	A15_222593	
1	C45H74O3	[M + Na]+	C45H74NaO3+		0.332	3.957	3.957	0.000	0	0.000	-5.518	5.518	-1.298		685.552	1315	21.917	875376281983084640	875367002592877953	875367002592877952	A15_222593	
1	C40H90N10	[M + K]+	C40H90KN10+		0.999	26.704	26.704	0.000	17	0.725	4.855	5.625	-3.867		749.695	1315	21.917	875376268171241390	875355537596350060	875355537592155755	A15_223457	
1	C40H90N10	[M + K]+	C40H90KN10+		0.999	26.704	26.704	0.000	17	0.725	4.855	5.625	-3.867		749.695	1315	21.917	875376283899881628	875367002701929881	875367002701929880	A15_223457	
1	C55H93NO	[M + H]+	C55H94NO+		0.365	93.200	93.200	0.000	34	0.876	2.552	2.552	-0.460		784.733	1317	21.946	875376289117595851	875355537613127280	875355537613127279	A15_223587	
1	C55H93NO	[M + H]+	C55H94NO+		0.365	93.200	93.200	0.000	34	0.876	2.552	2.552	-0.460		784.733	1317	21.946	875376294096234722	875367002722901405	875367002722901404	A15_223587	
1	C24H54F2N10	[M + H]+	C24H55F2N10+		0.599	21.655	21.655	0.000	7	0.362	11.144	11.144	-2.820		521.456	1321	22.015	875376269077211071	875355537713790600	875355537713790599	A15_223863	
1	C24H54F2N10	[M + H]+	C24H55F2N10+		0.599	21.655	21.655	0.000	7	0.362	11.144	11.144	-2.820		521.456	1321	22.015	875376269953820624	875367002831953333	875367002831953332	A15_223863	
1	C37H77NO8	[M + H]+	C37H78NO8+		0.949	87.715	87.715	0.000	25	0.645	1.230	1.769	2.694		664.574	1321	22.018	875376276454991841	875355537646681720	875355537646681719	A15_223712	
1	C37H77NO8	[M + H]+	C37H78NO8+		0.949	87.715	87.715	0.000	25	0.645	1.230	1.769	2.694		664.574	1321	22.018	875376282666756208	875367002760650149	875367002760650148	A15_223712	
1	C47H72O3	[M + H]+	C47H73O3+		0.395	4.537	4.537	0.000	2	0.245	0.174	1.441	-4.858		685.552	1321	22.021	875376283560142983	875355537697013380	875355537697013379	A15_223795	
1	C47H72O3	[M + H]+	C47H73O3+		0.395	4.537	4.537	0.000	2	0.245	0.174	1.441	-4.858		685.552	1321	22.021	875376284583553196	875367002815176113	875367002810981808	A15_223795	
1	C21H12Br4O4	[M + K]+	C21H12Br4KO4+		1.000	11.349	11.349	0.000	5	0.140	3.812	3.812	-6.746		682.705	1326	22.102	875376314610575740	875355550690969852	875355550690969851	A15_OE21-4-POS_231643	
1	C21H12Br4O4	[M + K]+	C21H12Br4KO4+		1.000	11.349	11.349	0.000	5	0.140	3.812	3.812	-6.746		682.705	1326	22.102	875376317353650564	875367015523919913	875367015523919912	A15_OE21-4-POS_231643	
1	C34H64O4	[M + H]+	C34H65O4+		0.999	100.632	100.632	0.000	14	0.639	6.225	6.225	1.005		537.488	1329	22.143	875376295362914554	875355537768316556	875355537768316555	A15_224007	
1	C34H64O4	[M + H]+	C34H65O4+		0.999	100.632	100.632	0.000	14	0.639	6.225	6.225	1.005		537.488	1329	22.143	875376285636323521	875367002848730553	875367002848730552	A15_224007	
1	C55H91NO	[M + H]+	C55H92NO+		0.276	106.682	106.682	0.000	36	0.718	-0.702	1.693	0.663		782.718	1331	22.177	875376348009818722	875355537793482384	875355537793482383	A15_224140	
1	C55H91NO	[M + H]+	C55H92NO+		0.276	106.682	106.682	0.000	36	0.718	-0.702	1.693	0.663		782.718	1331	22.177	875376408823033090	875367002869702077	875367002865507772	A15_224140	
1	C33H66O4	[M + Na]+	C33H66NaO4+		1.000	67.667	67.667	0.000	11	0.603	9.104	9.212	3.796		549.487	1333	22.211	875376295643932932	875355537940283056	875355537940283055	A15_224964	
1	C33H66O4	[M + Na]+	C33H66NaO4+		1.000	67.667	67.667	0.000	11	0.603	9.104	9.212	3.796		549.487	1333	22.211	875376349897255623	875367003016502749	875367003016502748	A15_224964	
1	C16H16Br5FO3	[M + H]+	C16H17Br5FO3+		1.000	50.646	50.646	0.000	15	0.728	5.583	5.583	-1.192		670.707	1333	22.215	875376350459292363	875355550707747072	875355550707747071	A15_OE21-4-POS_231775	
1	C16H16Br5FO3	[M + H]+	C16H17Br5FO3+		1.000	50.646	50.646	0.000	15	0.728	5.583	5.583	-1.192		670.707	1333	22.215	875376296189192456	875367015540697133	875367015540697132	A15_OE21-4-POS_231775	
1	C46H88O6	[M + H3N + H]+	C46H92NO6+		1.000	133.381	133.381	0.000	37	0.734	2.475	2.475	0.560	TG(16:0_14:0_13:0)	754.692	1347	22.453	875376296872864015	875355537868979872	875355537868979871	A15_224714	
1	C46H88O6	[M + H3N + H]+	C46H92NO6+		1.000	133.381	133.381	0.000	37	0.734	2.475	2.475	0.560	TG(16:0_14:0_13:0)	754.692	1347	22.453	875376297237768465	875367002941005261	875367002941005260	A15_224714	
1	C45H83N3O7S	[M + Na]+	C45H83N3NaO7S+		0.389	18.368	18.368	0.000	10	0.588	-0.841	1.417	-2.118		832.583	1348	22.464	875376363734264554	875355537885757092	875355537885757091	A15_224754	
1	C45H83N3O7S	[M + Na]+	C45H83N3NaO7S+		0.389	18.368	18.368	0.000	10	0.588	-0.841	1.417	-2.118		832.583	1348	22.464	875376434676723070	875367002957782481	875367002957782480	A15_224754	
