feature_id,query_mz,archlips_name,archlips_mz,archlips_formula,archlips_adduct,archlips_smiles,archlips_confidence,mass_error_ppm,cosine,matched_peaks,query_n_peaks,ref_n_peaks,archlips_tier,phylum,kingdom
A15_OE21-4-POS_225689,733.6478,PA-Archaeol(20:0_20:0),733.64695,C43H89O6P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(O)=O)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,1,1.1585954252437174,0.6084422167493703,24,398,30,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_226359,755.63015,2Me-PA-Archaeol(20:0_20:3),755.6313,C45H87O6P,[M+H]+,COP(=O)(OC)OC[C@@H](COCCC(C)CCCC(C)CCCC(C)CCCC(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,5,-1.5219062524969345,0.859516428571278,5,194,53,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_226405,750.67346,PA-Archaeol(20:0_20:0),750.6735,C43H89O6P,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(O)=O)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,1,-0.05328548298654015,0.8475402172947751,11,172,30,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_226579,731.63245,PA-Archaeol(20:0_20:1),731.6313,C43H87O6P,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](COP(O)(O)=O)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C,3,1.5718299639978497,0.4251544827468075,31,205,42,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_227279,819.70524,DeoxyGly-Archaeol(20:2(Me)_20:2(Me)),819.70723,C51H94O7,[M+H]+,CC(C)CCCC(C)CCC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COC1CC(O)C(O)C(CO)O1)OC\C=C(/C)CC(C)\C=C(/C)CCCC(C)CCCC(C)C,4,-2.4276960445718574,0.8265506601033282,4,126,43,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_227841,671.63189,MeO-Archaeol(20:1(Me)_20:4),671.63367,C45H82O3,[M+H]+,COC[C@@H](COC\C=C(/C)CC(C)CC(C)CCCC(C)CCCC(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-2.6502542674095024,0.6594080715975209,7,46,49,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_228308,671.63178,Archaeol(20:1(Me)_20:4(Me)),671.63367,C45H82O3,[M+H]+,CC(C)CCCC(C)CCCC(C)CC(C)C\C(C)=C\COC[C@H](CO)OC\C=C(/C)CC(C)\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-2.8140340254279623,0.7821056626813174,11,117,49,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_228377,666.67635,Archaeol(20:1_20:1),666.67587,C43H84O3,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCC\C(C)=C\COC[C@H](CO)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C,3,0.7199900604246932,0.6990753499645209,36,258,40,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_229880,673.64743,MeO-Archaeol(20:1(Me)_20:3),673.64932,C45H84O3,[M+H]+,COC[C@@H](COC\C=C(/C)CC(C)CC(C)CCCC(C)CCCC(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,3,-2.805614054509928,0.31525255142685116,5,64,51,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_229997,668.69184,Archaeol(20:0_20:1),668.69152,C43H86O3,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](CO)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C,1,0.4785465202069342,0.6501984659183778,26,64,41,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_230444,673.64726,MeO-Archaeol(20:0(Me)_20:4),673.64932,C45H84O3,[M+H]+,COC[C@@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-3.057970874265255,0.38081595852093997,2,51,46,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_230569,668.69183,Archaeol(20:0_20:1),668.69152,C43H86O3,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](CO)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C,1,0.46359194148765803,0.6115951552360946,30,164,41,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_231593,597.470192,SQ(6:1),597.46998,C39H64O2S,[M+H]+,CC1=C(C/C=C(\C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)C)C(=O)c2sccc2C1=O,1,0.35482954312313003,0.8819249353842731,2,35,4,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_231645,651.66494,Archaeol(20:0_20:1),651.66497,C43H86O3,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](CO)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C,1,-0.04603592554306566,0.6676510481790371,36,211,41,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_231650,673.64669,MeO-Archaeol(20:0(Me)_20:4),673.64932,C45H84O3,[M+H]+,COC[C@@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,3,-3.904108446147805,0.35192832324433293,17,328,46,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_231662,668.69165,Archaeol(20:0_20:1),668.69152,C43H86O3,[M+NH4]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](CO)OC\C=C(/C)CCCC(C)CCCC(C)CCCC(C)C,1,0.19440952386063168,0.5010932700354057,39,272,41,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_231774,653.67992,Archaeol(20:0_20:0),653.68062,C43H88O3,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](CO)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,1,-1.0708593440294627,0.5440540459656746,21,73,29,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_232014,675.66174,MeO-Archaeol(20:0(Me)_20:3),675.66497,C45H86O3,[M+H]+,COC[C@@H](COCCC(C)CC(C)CC(C)CCCC(C)CCCC(C)C)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCCC(C)C,3,-4.7804757438149945,0.6654439366399628,6,307,48,Silver,Thermoproteota,Archaea
A15_OE21-4-POS_232066,653.68025,Archaeol(20:0_20:0),653.68062,C43H88O3,[M+H]+,CC(C)CCCC(C)CCCC(C)CCCC(C)CCOC[C@H](CO)OCCC(C)CCCC(C)CCCC(C)CCCC(C)C,1,-0.5660256532851388,0.48856591595195187,24,154,29,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_233517,631.458127,CQ(6:0),631.4577,C39H66O2S2,[M+H]+,CSC1=C(CCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)CCCC(C)C)C(=O)c2sccc2C1=O,1,0.6762131492657547,0.9324565084736939,4,37,5,Gold,Thermoproteota,Archaea
A15_OE21-4-POS_234079,937.79816,NRib-Archaeol(25:4(Me)_25:5),937.79671,C59H101NO6,[M+NH4]+,CC(C)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\C(C)C\C(C)=C\COC[C@H](COC1OC(CO)C(O)C1N)OC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C,5,1.5461773160739365,0.4364976080559092,2,24,53,Bronze,Thermoproteota,Archaea
A15_OE21-4-POS_34600,573.46697,DMK(6:3),573.46661,C40H60O2,[M+H]+,C/C(=C\CC/C(C)=C/CC1=CC(=O)c2ccccc2C1=O)CC/C=C(\C)CCCC(C)CCCC(C)CCCC(C)C,4,0.627761047849991,0.9534548978649044,2,95,4,Bronze,Thermoproteota,Archaea
